cases.0.project.project_id	cases.0.samples.0.tissue_type	file_id	id
TCGA-LUAD	Tumor	de82c428-0b33-48e0-a337-42ac0a434a24	de82c428-0b33-48e0-a337-42ac0a434a24
TCGA-LUAD	Tumor	ef2621f5-ec61-42ee-879f-9d7615372a5e	ef2621f5-ec61-42ee-879f-9d7615372a5e
TCGA-LUAD	Tumor	deb2d529-5ea7-4a41-be07-f9239d7ac759	deb2d529-5ea7-4a41-be07-f9239d7ac759
TCGA-LUAD	Normal	a6298ad5-dd68-44f6-85cf-f1d2c7673aa3	a6298ad5-dd68-44f6-85cf-f1d2c7673aa3
TCGA-LUAD	Tumor	3cd897bd-893e-4497-b9a5-56141816cff4	3cd897bd-893e-4497-b9a5-56141816cff4
TCGA-LUAD	Tumor	5c32fbb8-55ee-4bc9-a0db-d8ac0b04bdc4	5c32fbb8-55ee-4bc9-a0db-d8ac0b04bdc4
TCGA-LUAD	Tumor	b0dc4a18-3099-46fc-a518-9e411c6c15f3	b0dc4a18-3099-46fc-a518-9e411c6c15f3
TCGA-LUAD	Tumor	aca8bace-37c5-4ec0-958c-13907ae97d1f	aca8bace-37c5-4ec0-958c-13907ae97d1f
TCGA-LUAD	Tumor	9796354a-6ac6-466b-a82b-f1e9785bc447	9796354a-6ac6-466b-a82b-f1e9785bc447
TCGA-LUAD	Tumor	06d5f913-5f62-4200-8a51-26c8fa2052b4	06d5f913-5f62-4200-8a51-26c8fa2052b4
TCGA-LUAD	Tumor	3baa9c28-dfb3-4ec3-9e3c-1d2f1421b00f	3baa9c28-dfb3-4ec3-9e3c-1d2f1421b00f
TCGA-LUAD	Tumor	f51ce896-53bf-4f3b-ac5f-a499b84a7add	f51ce896-53bf-4f3b-ac5f-a499b84a7add
TCGA-LUAD	Tumor	e17426a8-cf69-4ed4-b54e-cc33cbadf095	e17426a8-cf69-4ed4-b54e-cc33cbadf095
TCGA-LUAD	Tumor	475fdbbb-3d3a-4d56-8d0e-34dfb8cb6346	475fdbbb-3d3a-4d56-8d0e-34dfb8cb6346
TCGA-LUAD	Tumor	dfc3bc40-b667-4f75-a932-4074c0b0c408	dfc3bc40-b667-4f75-a932-4074c0b0c408
TCGA-LUAD	Tumor	60477322-5657-495a-8ce3-4f806acd3dcb	60477322-5657-495a-8ce3-4f806acd3dcb
TCGA-LUAD	Tumor	77819b24-ea90-427b-8a99-c9a90417c903	77819b24-ea90-427b-8a99-c9a90417c903
TCGA-LUAD	Tumor	ad636e79-be59-4821-8303-7d2e7389b22f	ad636e79-be59-4821-8303-7d2e7389b22f
TCGA-LUAD	Tumor	5ecec8fc-845f-43cf-82c3-73dea85cc53c	5ecec8fc-845f-43cf-82c3-73dea85cc53c
TCGA-LUAD	Tumor	ab24be1b-969c-48f2-bc98-8b89bc719b4c	ab24be1b-969c-48f2-bc98-8b89bc719b4c
TCGA-LUAD	Tumor	d54e9279-578f-40cd-8e55-fbd7af5279dd	d54e9279-578f-40cd-8e55-fbd7af5279dd
TCGA-LUAD	Tumor	3d6cb261-d0c4-4e98-8918-d7d678cb97ae	3d6cb261-d0c4-4e98-8918-d7d678cb97ae
TCGA-LUAD	Tumor	15998b11-5041-4e2d-94d9-cf714c796c13	15998b11-5041-4e2d-94d9-cf714c796c13
TCGA-LUAD	Tumor	5b99d571-43d2-4d26-9a3b-0a299a0ce048	5b99d571-43d2-4d26-9a3b-0a299a0ce048
TCGA-LUAD	Tumor	9bd26335-dd71-4821-b7d1-a4e24430fbb3	9bd26335-dd71-4821-b7d1-a4e24430fbb3
TCGA-LUAD	Normal	ca8dc4e0-e8d2-4574-b3a0-74b058bd2b96	ca8dc4e0-e8d2-4574-b3a0-74b058bd2b96
TCGA-LUAD	Tumor	47fc2fd2-84ce-49e2-8481-407d7a639042	47fc2fd2-84ce-49e2-8481-407d7a639042
TCGA-LUAD	Tumor	9ffe8343-d98f-4c5f-b29a-cbcbdac0c008	9ffe8343-d98f-4c5f-b29a-cbcbdac0c008
TCGA-LUAD	Tumor	bb69e798-8c83-4c12-b622-3155e1972e6f	bb69e798-8c83-4c12-b622-3155e1972e6f
TCGA-LUAD	Tumor	231aa983-3ef3-476b-bdb3-bab9d66f71e6	231aa983-3ef3-476b-bdb3-bab9d66f71e6
TCGA-LUAD	Tumor	133bfadb-ed2e-4b10-a5bf-46d31ade6dd4	133bfadb-ed2e-4b10-a5bf-46d31ade6dd4
TCGA-LUAD	Tumor	43b8c3f7-2d0b-4020-807d-b7386825ecc0	43b8c3f7-2d0b-4020-807d-b7386825ecc0
TCGA-LUAD	Tumor	7b3f1e0a-2d0a-40a6-9ccd-deb403fd2f16	7b3f1e0a-2d0a-40a6-9ccd-deb403fd2f16
TCGA-LUAD	Tumor	249b6388-cdcd-477a-9461-cf0e41146230	249b6388-cdcd-477a-9461-cf0e41146230
TCGA-LUAD	Tumor	bae501f3-c0ba-4646-8027-0623869176f4	bae501f3-c0ba-4646-8027-0623869176f4
TCGA-LUAD	Tumor	0e9c2659-4131-4274-b0b4-3e191239f5f3	0e9c2659-4131-4274-b0b4-3e191239f5f3
TCGA-LUAD	Normal	29dd3ad7-f2c6-4abf-8e81-6734e4bd8a6a	29dd3ad7-f2c6-4abf-8e81-6734e4bd8a6a
TCGA-LUAD	Tumor	89bf9c33-c1b4-4786-821f-802cf36eed43	89bf9c33-c1b4-4786-821f-802cf36eed43
TCGA-LUAD	Tumor	22cae278-eb88-4685-9ff7-667e53b50a34	22cae278-eb88-4685-9ff7-667e53b50a34
TCGA-LUAD	Tumor	bca264e4-3883-409f-ad4e-f56f81c7c93e	bca264e4-3883-409f-ad4e-f56f81c7c93e
TCGA-LUAD	Tumor	692a5c89-8f1a-4e23-a490-b092c6bb37c5	692a5c89-8f1a-4e23-a490-b092c6bb37c5
TCGA-LUAD	Tumor	da428df4-37ee-43d6-9090-7b94d67968e9	da428df4-37ee-43d6-9090-7b94d67968e9
TCGA-LUAD	Tumor	41e96482-bc24-4a1a-8ef2-8ef4d525ad40	41e96482-bc24-4a1a-8ef2-8ef4d525ad40
TCGA-LUAD	Tumor	26ea6a31-ea33-4bb9-814f-c0840dafe69e	26ea6a31-ea33-4bb9-814f-c0840dafe69e
TCGA-LUAD	Tumor	05fa4573-6ca5-40dc-a48b-ec847b7c58ad	05fa4573-6ca5-40dc-a48b-ec847b7c58ad
TCGA-LUAD	Tumor	d3986831-ba2a-4a25-8eb0-b074cbd7edac	d3986831-ba2a-4a25-8eb0-b074cbd7edac
TCGA-LUAD	Tumor	ea47f0f6-aad1-4149-afb6-2026f64935f5	ea47f0f6-aad1-4149-afb6-2026f64935f5
TCGA-LUAD	Tumor	668d7295-629a-496a-b525-b5b8157baf11	668d7295-629a-496a-b525-b5b8157baf11
TCGA-LUAD	Tumor	d2436cea-20c9-4c32-98d3-61eb445865be	d2436cea-20c9-4c32-98d3-61eb445865be
TCGA-LUAD	Tumor	6feef177-114c-4285-b242-481fe0aea551	6feef177-114c-4285-b242-481fe0aea551
TCGA-LUAD	Tumor	4c37a5fe-812f-42ac-aa56-259b31df6894	4c37a5fe-812f-42ac-aa56-259b31df6894
TCGA-LUAD	Tumor	a60f0ff5-6f4c-43a1-8dda-10b882880bfc	a60f0ff5-6f4c-43a1-8dda-10b882880bfc
TCGA-LUAD	Tumor	780617e8-6a28-4774-b1e6-3135e1932327	780617e8-6a28-4774-b1e6-3135e1932327
TCGA-LUAD	Tumor	d4eb86d5-1952-449c-a5d7-20ccc04f0d07	d4eb86d5-1952-449c-a5d7-20ccc04f0d07
TCGA-LUAD	Tumor	3aa81439-d4cc-41ef-9568-e6a11c8b1b52	3aa81439-d4cc-41ef-9568-e6a11c8b1b52
TCGA-LUAD	Tumor	0905662e-ae14-4807-94ef-69db108fa2ee	0905662e-ae14-4807-94ef-69db108fa2ee
TCGA-LUAD	Tumor	3362c701-3af3-4947-983a-6039b67d1526	3362c701-3af3-4947-983a-6039b67d1526
TCGA-LUAD	Tumor	614afd6a-05ff-4914-896c-3ac4280e510d	614afd6a-05ff-4914-896c-3ac4280e510d
TCGA-LUAD	Tumor	d8334fd5-d042-48b4-95f5-4d5e3c5166e9	d8334fd5-d042-48b4-95f5-4d5e3c5166e9
TCGA-LUAD	Tumor	9f1c581d-42a9-4067-8b91-5d309457b5e8	9f1c581d-42a9-4067-8b91-5d309457b5e8
TCGA-LUAD	Tumor	3e6105ba-3a23-4ac6-bf0d-1193fb2e679e	3e6105ba-3a23-4ac6-bf0d-1193fb2e679e
TCGA-LUAD	Tumor	9123a775-d686-49ab-90e7-0dc572c2fcaf	9123a775-d686-49ab-90e7-0dc572c2fcaf
TCGA-LUAD	Tumor	caa4bc15-6e54-4d5e-9d91-c25e800b71b9	caa4bc15-6e54-4d5e-9d91-c25e800b71b9
TCGA-LUAD	Tumor	eb29ba2f-e237-403c-ab72-a5dfae705b05	eb29ba2f-e237-403c-ab72-a5dfae705b05
TCGA-LUAD	Tumor	b53ceb0c-a338-46e2-a0e6-224dec5ea807	b53ceb0c-a338-46e2-a0e6-224dec5ea807
TCGA-LUAD	Tumor	68b00cb6-4335-4c64-a3e0-0c29ed574480	68b00cb6-4335-4c64-a3e0-0c29ed574480
TCGA-LUAD	Tumor	306febc7-f9b2-493a-9520-b9700d0f3e47	306febc7-f9b2-493a-9520-b9700d0f3e47
TCGA-LUAD	Tumor	656fd74d-49d8-40a5-8eb9-dac0fbe4ea2d	656fd74d-49d8-40a5-8eb9-dac0fbe4ea2d
TCGA-LUAD	Tumor	946692ad-ed52-4bd8-85ac-efe5178b15b4	946692ad-ed52-4bd8-85ac-efe5178b15b4
TCGA-LUAD	Tumor	8cdb3ed5-5922-4833-b255-30d9322f8fe9	8cdb3ed5-5922-4833-b255-30d9322f8fe9
TCGA-LUAD	Tumor	cce2b6af-bff9-4ad0-805d-b32aa6fae985	cce2b6af-bff9-4ad0-805d-b32aa6fae985
TCGA-LUAD	Tumor	2bf191f1-b880-427e-996c-0e75df13d738	2bf191f1-b880-427e-996c-0e75df13d738
TCGA-LUAD	Tumor	e824e07e-86cd-43eb-8f36-c60f36194f3c	e824e07e-86cd-43eb-8f36-c60f36194f3c
TCGA-LUAD	Tumor	12c95903-cae1-4f9f-97c7-05ab05f4fd7f	12c95903-cae1-4f9f-97c7-05ab05f4fd7f
TCGA-LUAD	Tumor	a135a2b4-bc6a-4dd6-baa9-f08ab2d4971a	a135a2b4-bc6a-4dd6-baa9-f08ab2d4971a
TCGA-LUAD	Tumor	89785c02-2345-4fa3-b73b-4d9da706c972	89785c02-2345-4fa3-b73b-4d9da706c972
TCGA-LUAD	Tumor	5ecf82a3-8658-4a64-a14c-fc5d1d6f56f8	5ecf82a3-8658-4a64-a14c-fc5d1d6f56f8
TCGA-LUAD	Tumor	bd820f5e-c8fd-4af5-b81c-2c51715cd759	bd820f5e-c8fd-4af5-b81c-2c51715cd759
TCGA-LUAD	Tumor	f0890456-1013-4e8a-9132-f05e2a1be5f2	f0890456-1013-4e8a-9132-f05e2a1be5f2
TCGA-LUAD	Tumor	72d9c332-92e3-4f9c-899d-1de9969b1bd6	72d9c332-92e3-4f9c-899d-1de9969b1bd6
TCGA-LUAD	Tumor	7666bfbe-6803-4b5d-b3b4-e9069fc4bea5	7666bfbe-6803-4b5d-b3b4-e9069fc4bea5
TCGA-LUAD	Tumor	e0ff7e04-078a-46a4-ac8c-8a287c1d608e	e0ff7e04-078a-46a4-ac8c-8a287c1d608e
TCGA-LUAD	Tumor	dba9c344-546c-49db-91df-abd25ae4b0cc	dba9c344-546c-49db-91df-abd25ae4b0cc
TCGA-LUAD	Normal	e39f6bf6-2206-45f2-a1c0-81fc1d858fd2	e39f6bf6-2206-45f2-a1c0-81fc1d858fd2
TCGA-LUAD	Tumor	93db566e-8ff9-45b0-afa2-0fbe82b8f580	93db566e-8ff9-45b0-afa2-0fbe82b8f580
TCGA-LUAD	Tumor	775f63d2-d752-4d68-abc1-129fce5c3301	775f63d2-d752-4d68-abc1-129fce5c3301
TCGA-LUAD	Tumor	f8d97584-0c4f-4bb1-b4a7-77d87aabc852	f8d97584-0c4f-4bb1-b4a7-77d87aabc852
TCGA-LUAD	Tumor	951f2356-17f4-4f4f-a8ec-855c7e93dce1	951f2356-17f4-4f4f-a8ec-855c7e93dce1
TCGA-LUAD	Normal	56e9a740-ee72-4c10-a90d-921034141b42	56e9a740-ee72-4c10-a90d-921034141b42
TCGA-LUAD	Tumor	a62db40f-4e4f-496c-84ed-ab9500b89757	a62db40f-4e4f-496c-84ed-ab9500b89757
TCGA-LUAD	Tumor	ba8aebd8-07de-46c0-a28f-b2408c36f07f	ba8aebd8-07de-46c0-a28f-b2408c36f07f
TCGA-LUAD	Tumor	6508912f-5f91-43e6-8e63-9233bf3e81eb	6508912f-5f91-43e6-8e63-9233bf3e81eb
TCGA-LIHC	Tumor	48d0a941-117d-472c-8a5e-533aeb9f03f2	48d0a941-117d-472c-8a5e-533aeb9f03f2
TCGA-LIHC	Tumor	15be9837-f3e7-45eb-8822-e98341e80362	15be9837-f3e7-45eb-8822-e98341e80362
TCGA-LIHC	Tumor	c55ad7ab-27f1-49b5-844c-00daa90a9e55	c55ad7ab-27f1-49b5-844c-00daa90a9e55
TCGA-LIHC	Tumor	6d1cf7fd-b7e2-4770-b0ce-5823de7ba817	6d1cf7fd-b7e2-4770-b0ce-5823de7ba817
TCGA-LIHC	Tumor	477b84d7-1ae0-42f9-91d5-3d63f89d10d2	477b84d7-1ae0-42f9-91d5-3d63f89d10d2
TCGA-LIHC	Tumor	99871313-a35c-4b0b-b22d-a429a38a7fe5	99871313-a35c-4b0b-b22d-a429a38a7fe5
TCGA-LIHC	Tumor	39ceaa8f-92b2-43a5-b149-a3da8971cf57	39ceaa8f-92b2-43a5-b149-a3da8971cf57
TCGA-LIHC	Tumor	023b8a0a-1b32-4feb-8b9d-0844dc0e7c6c	023b8a0a-1b32-4feb-8b9d-0844dc0e7c6c
TCGA-LIHC	Tumor	19697a4b-519a-4b54-8bbe-74e9a2d28df2	19697a4b-519a-4b54-8bbe-74e9a2d28df2
TCGA-LIHC	Tumor	ac2c8fb2-a069-41ef-9daa-b10faf870149	ac2c8fb2-a069-41ef-9daa-b10faf870149
TCGA-LIHC	Tumor	7e03a043-3837-476b-8183-77b9b5cebaa0	7e03a043-3837-476b-8183-77b9b5cebaa0
TCGA-LIHC	Tumor	5a46660d-4eb2-42de-92e7-8b55f9d07a44	5a46660d-4eb2-42de-92e7-8b55f9d07a44
TCGA-LIHC	Tumor	cc46ac99-00d9-43e3-813c-ffc2f611ea32	cc46ac99-00d9-43e3-813c-ffc2f611ea32
TCGA-LIHC	Tumor	bca5a800-5af4-437d-9ce4-7571fb046ba5	bca5a800-5af4-437d-9ce4-7571fb046ba5
TCGA-LIHC	Tumor	2958c735-c75b-4cc0-a968-ffad46dc352b	2958c735-c75b-4cc0-a968-ffad46dc352b
TCGA-LIHC	Tumor	9d333f19-a52e-4218-8ae8-b5876d7839d2	9d333f19-a52e-4218-8ae8-b5876d7839d2
TCGA-LIHC	Tumor	6226ffe4-bd87-4f0f-8b1b-c2f2baa0d59c	6226ffe4-bd87-4f0f-8b1b-c2f2baa0d59c
TCGA-LIHC	Normal	7ddcf3fa-7d26-46e1-a710-6831df9f2e66	7ddcf3fa-7d26-46e1-a710-6831df9f2e66
TCGA-LIHC	Tumor	fb310e6b-1b46-4a67-8a1a-16d9be837dc6	fb310e6b-1b46-4a67-8a1a-16d9be837dc6
TCGA-LIHC	Tumor	ca9b8cf8-1db3-429b-b624-54762d25288c	ca9b8cf8-1db3-429b-b624-54762d25288c
TCGA-LIHC	Tumor	c1b59cec-ca9f-4eff-acde-f1be4a0d623a	c1b59cec-ca9f-4eff-acde-f1be4a0d623a
TCGA-LIHC	Tumor	b6ac2916-a8b3-4415-9b98-eb0e5a6e58af	b6ac2916-a8b3-4415-9b98-eb0e5a6e58af
TCGA-LIHC	Tumor	96a14578-77fc-44f0-ba46-9cba2a214a8e	96a14578-77fc-44f0-ba46-9cba2a214a8e
TCGA-LIHC	Tumor	5b4d459d-ee3d-46a0-be38-cafa1a5fad66	5b4d459d-ee3d-46a0-be38-cafa1a5fad66
TCGA-LIHC	Tumor	0036fcec-eaed-430b-9a23-5efb2d2cc7f2	0036fcec-eaed-430b-9a23-5efb2d2cc7f2
TCGA-LIHC	Tumor	e3657009-4f9e-4632-a458-2bf17ec93fbd	e3657009-4f9e-4632-a458-2bf17ec93fbd
TCGA-LIHC	Tumor	c8c77aec-ba87-48bc-a56f-6e1ad2afe332	c8c77aec-ba87-48bc-a56f-6e1ad2afe332
TCGA-LIHC	Tumor	1c6ab128-b7bd-4a6c-8e5d-8cd3d154f802	1c6ab128-b7bd-4a6c-8e5d-8cd3d154f802
TCGA-LIHC	Tumor	f609a9c2-1c53-4bbb-9b40-ce736514e7de	f609a9c2-1c53-4bbb-9b40-ce736514e7de
TCGA-LIHC	Normal	35f067e5-fde1-4793-8d6b-d9ddd951b7c5	35f067e5-fde1-4793-8d6b-d9ddd951b7c5
TCGA-LIHC	Tumor	918ddfe3-82a0-4b47-869e-d249e99d8ee4	918ddfe3-82a0-4b47-869e-d249e99d8ee4
TCGA-LIHC	Tumor	9ece0f6e-7b10-478f-8644-0f4198f2c09c	9ece0f6e-7b10-478f-8644-0f4198f2c09c
TCGA-LIHC	Tumor	e0b785ae-608a-43a9-805e-8adfbda809a4	e0b785ae-608a-43a9-805e-8adfbda809a4
TCGA-LIHC	Normal	369e78e8-f553-4fe0-88d2-908b624b6f8b	369e78e8-f553-4fe0-88d2-908b624b6f8b
TCGA-LIHC	Tumor	381f27e4-5056-4fae-9f32-1e5d210f5d33	381f27e4-5056-4fae-9f32-1e5d210f5d33
TCGA-LIHC	Tumor	b5ce86e3-f0ee-45c0-bab8-30ad531e3fec	b5ce86e3-f0ee-45c0-bab8-30ad531e3fec
TCGA-LIHC	Tumor	c7405859-3e6d-4af2-8bdc-7f31d6441c35	c7405859-3e6d-4af2-8bdc-7f31d6441c35
TCGA-LIHC	Tumor	e7e3047d-15bc-4dcc-aaca-86e5e2f45441	e7e3047d-15bc-4dcc-aaca-86e5e2f45441
TCGA-LIHC	Tumor	61f028d1-e7ba-423d-b610-9cd1229d110e	61f028d1-e7ba-423d-b610-9cd1229d110e
TCGA-LIHC	Tumor	4c1beb5d-13a1-435f-bf1d-ea8015d486ff	4c1beb5d-13a1-435f-bf1d-ea8015d486ff
TCGA-LIHC	Tumor	845b36d6-842d-4467-a59e-b7d9272a47b1	845b36d6-842d-4467-a59e-b7d9272a47b1
TCGA-LIHC	Tumor	704376d7-9bd9-4097-bb4e-60ee92241481	704376d7-9bd9-4097-bb4e-60ee92241481
TCGA-LIHC	Tumor	a7c4c791-8baf-49db-998f-19898bfac217	a7c4c791-8baf-49db-998f-19898bfac217
TCGA-LIHC	Tumor	513f448a-7c38-46d0-9f61-fec9416334cd	513f448a-7c38-46d0-9f61-fec9416334cd
TCGA-LIHC	Tumor	426b0e75-593f-4992-b355-b751160e05a0	426b0e75-593f-4992-b355-b751160e05a0
TCGA-LUAD	Tumor	7429ab01-a223-4be3-9b41-99100ea06d99	7429ab01-a223-4be3-9b41-99100ea06d99
TCGA-LUAD	Tumor	dd6ec250-8d4d-4129-9664-7451c1760f4b	dd6ec250-8d4d-4129-9664-7451c1760f4b
TCGA-LUAD	Tumor	3e752bb7-c91d-46f8-ba39-a40e26357b4d	3e752bb7-c91d-46f8-ba39-a40e26357b4d
TCGA-LIHC	Tumor	cc0010d2-52db-4b15-a750-dd57d148520b	cc0010d2-52db-4b15-a750-dd57d148520b
TCGA-LUAD	Tumor	cab5b00a-9cf2-4e1f-b2f3-93d27b73631e	cab5b00a-9cf2-4e1f-b2f3-93d27b73631e
TCGA-LIHC	Tumor	1f63ae9f-5b3d-4367-aba8-d6222cc05667	1f63ae9f-5b3d-4367-aba8-d6222cc05667
TCGA-LIHC	Normal	e5c65ba0-d937-4ed9-aa81-99bc48717a2d	e5c65ba0-d937-4ed9-aa81-99bc48717a2d
TCGA-LIHC	Tumor	9784c055-2da9-4720-8df8-115b5f7c4928	9784c055-2da9-4720-8df8-115b5f7c4928
TCGA-LUAD	Normal	d4778869-f3f2-481b-ab02-65a654128766	d4778869-f3f2-481b-ab02-65a654128766
TCGA-LUAD	Tumor	dc8e99bb-f021-44e4-8c60-213405ee156a	dc8e99bb-f021-44e4-8c60-213405ee156a
TCGA-LUAD	Tumor	6ac6539b-76a3-4b1c-8da3-6d621308454a	6ac6539b-76a3-4b1c-8da3-6d621308454a
TCGA-LUAD	Tumor	6855a406-c085-45c7-b789-981786f0c775	6855a406-c085-45c7-b789-981786f0c775
TCGA-LUAD	Tumor	f2d6b758-501e-447a-a3d0-f899e532ac84	f2d6b758-501e-447a-a3d0-f899e532ac84
TCGA-LUAD	Normal	e4988cad-67b9-41a6-9640-2226d6b7424a	e4988cad-67b9-41a6-9640-2226d6b7424a
TCGA-LUAD	Tumor	e21fc8e8-1f42-4c08-a54b-0bcc0f70d816	e21fc8e8-1f42-4c08-a54b-0bcc0f70d816
TCGA-LUAD	Tumor	ace52699-f049-4a11-ab3d-ce3719c62e41	ace52699-f049-4a11-ab3d-ce3719c62e41
TCGA-LUAD	Tumor	4f00f94a-f0db-4840-a230-3bc9866bc184	4f00f94a-f0db-4840-a230-3bc9866bc184
TCGA-LUAD	Tumor	d3d249ab-0483-4e9c-99f3-07afb5b6dabc	d3d249ab-0483-4e9c-99f3-07afb5b6dabc
TCGA-LUAD	Tumor	7c802f6c-03bd-4612-835f-c82f6b8f2137	7c802f6c-03bd-4612-835f-c82f6b8f2137
TCGA-LIHC	Tumor	4075cc2e-ed70-4b2e-9520-542d18f4b797	4075cc2e-ed70-4b2e-9520-542d18f4b797
TCGA-LUAD	Normal	2ff24c33-39c6-4171-af42-f54e4ee8b021	2ff24c33-39c6-4171-af42-f54e4ee8b021
TCGA-LUAD	Tumor	929473bf-434c-438e-b16c-c34bfb0b98ea	929473bf-434c-438e-b16c-c34bfb0b98ea
TCGA-LUAD	Tumor	88885dc7-5edd-4fac-95f8-9586880078a8	88885dc7-5edd-4fac-95f8-9586880078a8
TCGA-LUAD	Tumor	477d7181-e081-4577-ac06-e508b1239989	477d7181-e081-4577-ac06-e508b1239989
TCGA-LUAD	Tumor	3c421a7f-8bde-4b4b-90e5-cf0ea11274ab	3c421a7f-8bde-4b4b-90e5-cf0ea11274ab
TCGA-LUAD	Tumor	458042ad-bec8-4433-80da-70f517a440f7	458042ad-bec8-4433-80da-70f517a440f7
TCGA-LUAD	Tumor	c140ee8e-c45f-47fb-b214-c3c8cdde972e	c140ee8e-c45f-47fb-b214-c3c8cdde972e
TCGA-LUAD	Tumor	c96036a1-2f21-47fc-a5ea-54389bf26502	c96036a1-2f21-47fc-a5ea-54389bf26502
TCGA-LUAD	Tumor	ad6ae9d2-c6f5-4686-9b3c-45ea130493f3	ad6ae9d2-c6f5-4686-9b3c-45ea130493f3
TCGA-LUAD	Tumor	24fa0c9f-c679-486d-846a-66fbc8d30b0a	24fa0c9f-c679-486d-846a-66fbc8d30b0a
TCGA-LUAD	Tumor	b91d8293-6331-4f76-98f0-335ebce83539	b91d8293-6331-4f76-98f0-335ebce83539
TCGA-LUAD	Tumor	38bc7dc7-3a4f-4fd9-ad6d-306dc8a3b7f6	38bc7dc7-3a4f-4fd9-ad6d-306dc8a3b7f6
TCGA-LUAD	Normal	aab3583f-37ca-4f2f-8428-aa8eda2c2274	aab3583f-37ca-4f2f-8428-aa8eda2c2274
TCGA-LUAD	Tumor	242a2880-95da-453f-892d-fafd49a4865e	242a2880-95da-453f-892d-fafd49a4865e
TCGA-LUAD	Tumor	75719c78-9935-40e0-bd30-1f8eec34badf	75719c78-9935-40e0-bd30-1f8eec34badf
TCGA-LUAD	Normal	661b6fed-d56a-452b-adaa-4b48ee9f4dbb	661b6fed-d56a-452b-adaa-4b48ee9f4dbb
TCGA-LIHC	Tumor	3e7b8842-d629-4fac-9da3-5d1c04c2a97e	3e7b8842-d629-4fac-9da3-5d1c04c2a97e
TCGA-LUAD	Tumor	8af996d7-2c5e-4d17-b1a5-8751f4784eba	8af996d7-2c5e-4d17-b1a5-8751f4784eba
TCGA-LUAD	Tumor	d1a18468-9c02-4d61-8e3e-43a6d23d402e	d1a18468-9c02-4d61-8e3e-43a6d23d402e
TCGA-LUAD	Tumor	23ab7447-ba7a-4947-bacf-2c0b209b38cf	23ab7447-ba7a-4947-bacf-2c0b209b38cf
TCGA-LUAD	Normal	dc782ae2-13ec-4fcd-bae7-cafa8280d5ee	dc782ae2-13ec-4fcd-bae7-cafa8280d5ee
TCGA-LUAD	Tumor	8e14dba9-6132-483c-892b-b244704fdc38	8e14dba9-6132-483c-892b-b244704fdc38
TCGA-LUAD	Tumor	7bc6d1c2-7d78-4b67-9c0d-8a836047f721	7bc6d1c2-7d78-4b67-9c0d-8a836047f721
TCGA-LUAD	Tumor	a308da6a-7eec-4a96-8884-d6ea49637744	a308da6a-7eec-4a96-8884-d6ea49637744
TCGA-LUAD	Tumor	975121d2-ba5d-4b2c-bd50-278311c7144a	975121d2-ba5d-4b2c-bd50-278311c7144a
TCGA-LUAD	Tumor	1bcb7da3-a08e-4f9d-a960-fe7bdfe4222c	1bcb7da3-a08e-4f9d-a960-fe7bdfe4222c
TCGA-LUAD	Tumor	b7b898c7-f63f-43d3-864a-406e842db2fe	b7b898c7-f63f-43d3-864a-406e842db2fe
TCGA-LUAD	Tumor	3ca2ec6c-4134-4595-9c5e-68c886d3aa1c	3ca2ec6c-4134-4595-9c5e-68c886d3aa1c
TCGA-LUAD	Tumor	157223aa-aab5-4522-8ff2-8104ea3561d9	157223aa-aab5-4522-8ff2-8104ea3561d9
TCGA-LUAD	Tumor	215f38d1-a17c-4189-97f6-ae20361b0f3f	215f38d1-a17c-4189-97f6-ae20361b0f3f
TCGA-LUAD	Tumor	15a57d06-841c-473e-b89e-389f1df3504a	15a57d06-841c-473e-b89e-389f1df3504a
TCGA-LUAD	Tumor	140633c2-a8e9-4a2d-a044-082cd099ff98	140633c2-a8e9-4a2d-a044-082cd099ff98
TCGA-LUAD	Tumor	ab3c7d7c-7ad0-4f26-9991-ddd288598936	ab3c7d7c-7ad0-4f26-9991-ddd288598936
TCGA-LUAD	Tumor	a9e3a464-50ea-49a0-9482-1513ed167bf4	a9e3a464-50ea-49a0-9482-1513ed167bf4
TCGA-LUAD	Tumor	842cb3d6-6ca5-4924-a7bb-98720352b548	842cb3d6-6ca5-4924-a7bb-98720352b548
TCGA-LUAD	Normal	2d99f93c-797e-49a5-8892-a4e31e17b9c3	2d99f93c-797e-49a5-8892-a4e31e17b9c3
TCGA-LUAD	Normal	bd98b566-f179-4be8-8b4d-672149eedcba	bd98b566-f179-4be8-8b4d-672149eedcba
TCGA-LUAD	Tumor	472406b3-cc1a-407e-bf38-a79046cfa952	472406b3-cc1a-407e-bf38-a79046cfa952
TCGA-LUAD	Tumor	48d5fe32-37ca-4717-af64-1343a3561849	48d5fe32-37ca-4717-af64-1343a3561849
TCGA-LUAD	Tumor	12f5eaa4-9f64-4465-bfa6-3d9307e9f980	12f5eaa4-9f64-4465-bfa6-3d9307e9f980
TCGA-LUAD	Tumor	74b6cce1-6a5b-4f86-8f41-d842106bfe8f	74b6cce1-6a5b-4f86-8f41-d842106bfe8f
TCGA-LUAD	Tumor	7f67633b-3eba-4891-94aa-b3e38f6927ae	7f67633b-3eba-4891-94aa-b3e38f6927ae
TCGA-LUAD	Tumor	2a9f6775-bb04-4262-9eb2-d64a8e027010	2a9f6775-bb04-4262-9eb2-d64a8e027010
